age,job,marital,education,default,balance,housing,loan,contact,day,quarter,duration,campaign,pdays,previous,poutcome,y
32,workforce,married,secondary,0,198,0,0,cellular,30,first,320,2,-1,0,unknown,0
28,workforce,single,secondary,0,1285,0,0,telephone,30,first,199,2,2,17,other,0
36,nonworker,single,secondary,0,605,0,0,cellular,30,first,410,2,-1,0,unknown,0
45,independent,divorced,secondary,0,44,0,1,cellular,30,first,250,2,2,1,other,0
48,manager,married,tertiary,0,370,1,0,cellular,30,first,134,2,169,2,other,0
32,manager,married,primary,1,-1161,1,1,cellular,30,first,445,5,-1,0,unknown,0
27,workforce,single,primary,0,21,0,0,cellular,30,first,197,4,-1,0,unknown,0
47,independent,married,secondary,0,1803,0,0,cellular,30,first,188,2,-1,0,unknown,0
32,manager,married,tertiary,0,943,1,0,cellular,30,first,402,2,2,2,other,0
39,manager,married,secondary,0,1585,1,0,cellular,30,first,82,2,-1,0,unknown,0
33,manager,divorced,secondary,0,961,0,0,cellular,30,first,308,2,-1,0,unknown,0
32,nonworker,married,secondary,0,365,1,0,cellular,30,first,210,3,-1,0,unknown,0
37,workforce,divorced,secondary,0,-175,1,0,cellular,30,first,638,4,266,1,failure,0
28,workforce,single,primary,0,442,0,0,cellular,30,first,157,2,-1,0,unknown,0
34,workforce,single,secondary,0,19833,1,0,cellular,30,first,84,4,252,1,other,0
53,workforce,married,primary,0,901,0,1,telephone,30,first,1431,2,-1,0,unknown,0
47,workforce,divorced,secondary,0,1194,1,1,cellular,30,first,113,3,-1,0,unknown,0
35,workforce,married,secondary,0,210,1,0,cellular,30,first,626,3,-1,0,unknown,0
49,manager,single,tertiary,0,163,1,0,cellular,30,first,281,2,269,3,failure,0
30,workforce,married,tertiary,0,1454,0,0,telephone,30,first,276,3,-1,0,unknown,0
26,manager,single,tertiary,0,800,1,0,cellular,30,first,405,2,-1,0,unknown,0
53,workforce,married,tertiary,0,2336,0,0,telephone,30,first,173,2,2,3,other,0
56,workforce,married,secondary,0,2190,0,1,cellular,30,first,90,2,232,1,failure,0
56,nonworker,married,secondary,0,972,0,0,cellular,30,first,52,2,-1,0,unknown,0
26,workforce,single,secondary,0,512,1,1,cellular,30,first,206,5,239,3,failure,0
59,nonworker,married,primary,0,0,0,0,cellular,30,first,3025,2,-1,0,unknown,0
41,workforce,divorced,secondary,0,-333,1,0,cellular,30,first,118,3,270,2,failure,0
31,independent,married,tertiary,0,227,1,1,cellular,30,first,154,6,263,3,failure,0
42,workforce,married,secondary,0,0,1,0,cellular,30,first,82,2,-1,0,unknown,0
36,manager,divorced,tertiary,0,281,0,0,cellular,30,first,60,2,2,1,other,0
51,nonworker,married,secondary,0,17418,1,0,telephone,30,first,237,2,-1,0,unknown,0
44,nonworker,married,unknown,0,1309,0,0,telephone,30,first,262,2,-1,0,unknown,0
47,nonworker,divorced,secondary,0,0,0,1,cellular,30,first,127,2,233,8,other,0
34,manager,married,secondary,0,243,0,0,cellular,30,first,417,4,-1,0,unknown,0
31,manager,divorced,secondary,0,217,1,0,cellular,30,first,1776,2,-1,0,unknown,1
27,manager,single,tertiary,0,0,1,0,cellular,30,first,323,4,-1,0,unknown,0
44,manager,single,tertiary,0,780,1,0,cellular,30,first,511,2,-1,0,unknown,0
27,workforce,single,tertiary,0,501,0,1,telephone,30,first,370,4,-1,0,unknown,0
46,workforce,married,primary,0,665,0,0,cellular,30,first,89,4,235,2,failure,0
31,manager,single,tertiary,0,358,1,0,cellular,30,first,68,3,256,51,failure,0
53,nonworker,married,secondary,0,2180,0,0,telephone,30,first,89,3,-1,0,unknown,0
32,manager,single,secondary,0,1465,0,0,telephone,30,first,118,5,-1,0,unknown,0
41,workforce,divorced,secondary,0,692,1,0,cellular,30,first,249,3,245,3,failure,0
30,manager,married,secondary,0,373,1,0,cellular,30,first,353,2,228,4,other,0
40,nonworker,married,secondary,0,541,1,0,cellular,30,first,431,2,-1,0,unknown,0
59,workforce,married,secondary,0,2605,0,0,cellular,30,first,85,2,-1,0,unknown,0
46,workforce,married,tertiary,0,43,1,0,telephone,30,first,162,3,2,7,other,0
49,manager,married,tertiary,0,-969,0,0,cellular,30,first,61,2,2,1,other,0
35,manager,single,secondary,0,1721,0,0,telephone,30,first,103,3,-1,0,unknown,0
28,manager,married,secondary,0,12,1,0,cellular,30,first,73,3,256,3,other,0
33,manager,single,tertiary,0,1859,1,0,cellular,30,first,1169,4,-1,0,unknown,0
37,workforce,single,secondary,0,1534,0,0,cellular,30,first,267,6,-1,0,unknown,0
30,workforce,single,secondary,0,316,1,1,cellular,30,first,130,2,2,2,other,0
49,manager,married,tertiary,0,15,0,0,cellular,30,first,166,3,2,2,other,0
30,workforce,single,secondary,0,49,0,0,cellular,30,first,808,2,-1,0,unknown,1
28,manager,single,tertiary,0,2080,0,0,telephone,30,first,399,2,2,1,other,0
31,nonworker,single,primary,0,163,0,0,cellular,30,first,707,2,2,1,other,1
26,workforce,single,secondary,0,110,0,0,cellular,30,first,1136,2,-1,0,unknown,1
31,workforce,single,secondary,0,295,0,0,cellular,2,first,78,5,-1,0,unknown,0
66,nonworker,married,secondary,0,1929,0,0,cellular,2,first,169,1,-1,0,unknown,0
33,manager,married,tertiary,0,1071,0,0,cellular,2,first,84,2,174,4,failure,0
57,nonworker,married,secondary,0,523,0,1,cellular,2,first,49,6,-1,0,unknown,0
46,manager,married,tertiary,0,699,0,0,cellular,2,first,241,1,-1,0,unknown,0
29,workforce,single,secondary,0,536,1,0,telephone,2,first,30,5,-1,0,unknown,0
43,manager,married,secondary,0,764,1,0,cellular,2,first,118,1,-1,0,unknown,0
36,manager,single,secondary,0,115,0,0,cellular,2,first,225,1,-1,0,unknown,0
27,workforce,single,secondary,0,90,0,0,cellular,2,first,82,3,-1,0,unknown,0
36,workforce,married,secondary,0,937,1,0,telephone,2,first,29,4,-1,0,unknown,0
32,manager,married,tertiary,0,71,0,0,cellular,2,first,75,1,-1,0,unknown,0
29,manager,single,secondary,0,124,0,0,cellular,2,first,94,1,5,2,other,0
21,nonworker,single,secondary,0,1333,0,0,cellular,2,first,120,1,-1,0,unknown,0
48,manager,single,secondary,0,2091,0,0,cellular,2,first,94,1,-1,0,unknown,0
44,independent,married,secondary,0,335,0,0,cellular,2,first,105,1,-1,0,unknown,0
43,manager,married,tertiary,0,228,1,0,cellular,2,first,84,1,-1,0,unknown,0
57,manager,married,tertiary,0,8141,0,0,cellular,2,first,37,1,-1,0,unknown,0
40,workforce,divorced,secondary,0,0,1,0,cellular,2,first,67,1,-1,0,unknown,0
38,workforce,married,secondary,0,168,0,1,cellular,2,first,151,1,-1,0,unknown,0
62,workforce,married,secondary,0,973,0,0,cellular,2,first,326,1,-1,0,unknown,1
36,workforce,single,secondary,0,265,1,1,cellular,2,first,88,1,273,1,failure,0
53,workforce,married,secondary,0,660,0,0,cellular,2,first,210,1,272,2,failure,0
34,workforce,single,secondary,0,258,0,0,cellular,2,first,103,1,-1,0,unknown,0
39,independent,single,unknown,0,879,1,1,cellular,2,first,99,1,-1,0,unknown,0
44,workforce,married,secondary,0,294,1,0,cellular,2,first,246,1,259,2,failure,0
52,manager,married,tertiary,0,72,0,0,cellular,2,first,222,1,-1,0,unknown,0
40,workforce,single,tertiary,0,1646,1,0,cellular,2,first,215,1,242,2,failure,1
34,nonworker,married,tertiary,0,181,1,0,cellular,2,first,110,1,-1,0,unknown,0
57,nonworker,divorced,tertiary,0,3767,0,0,cellular,2,first,19,6,-1,0,unknown,0
37,manager,divorced,tertiary,0,88,0,0,cellular,2,first,608,1,-1,0,unknown,0
45,nonworker,married,secondary,0,2040,0,0,telephone,2,first,803,1,-1,0,unknown,1
31,manager,single,tertiary,0,1130,1,0,cellular,2,first,181,1,264,3,failure,0
45,workforce,divorced,secondary,0,441,1,0,cellular,2,first,535,1,-1,0,unknown,0
46,workforce,married,secondary,0,700,1,1,cellular,2,first,299,1,-1,0,unknown,0
46,workforce,married,secondary,0,363,1,0,cellular,2,first,346,1,180,3,failure,0
42,workforce,married,secondary,0,1288,1,0,telephone,2,first,18,1,-1,0,unknown,0
55,workforce,married,secondary,1,-308,0,0,cellular,2,first,781,1,-1,0,unknown,1
60,manager,divorced,secondary,0,4519,0,0,cellular,2,first,152,1,-1,0,unknown,0
47,workforce,married,secondary,0,349,1,1,cellular,2,first,112,1,273,1,failure,0
35,manager,married,tertiary,0,495,0,0,cellular,2,first,282,1,-1,0,unknown,0
33,manager,single,secondary,0,79,0,0,cellular,2,first,674,1,-1,0,unknown,0
43,manager,married,secondary,0,877,1,0,cellular,2,first,135,1,-1,0,unknown,0
61,nonworker,married,secondary,0,0,0,0,cellular,2,first,75,1,-1,0,unknown,0
37,workforce,married,primary,0,89,1,0,cellular,2,first,393,1,245,4,failure,0
59,nonworker,divorced,tertiary,0,979,1,0,cellular,2,first,281,1,-1,0,unknown,0
40,manager,married,tertiary,0,432,1,1,cellular,2,first,101,1,-1,0,unknown,0
45,workforce,married,secondary,0,196,1,0,cellular,2,first,91,1,-1,0,unknown,0
33,manager,single,tertiary,0,361,1,0,cellular,2,first,81,1,-1,0,unknown,0
22,nonworker,single,secondary,0,2162,0,0,telephone,2,first,168,1,-1,0,unknown,0
37,nonworker,married,primary,0,941,0,0,cellular,2,first,280,1,-1,0,unknown,0
34,manager,married,tertiary,0,0,0,0,cellular,2,first,327,1,-1,0,unknown,0
32,manager,single,secondary,0,1,0,0,cellular,2,first,75,1,208,1,failure,0
38,workforce,married,secondary,0,20,0,0,cellular,2,first,147,1,-1,0,unknown,0
22,nonworker,single,secondary,0,148,0,0,cellular,2,first,928,1,-1,0,unknown,0
55,manager,divorced,tertiary,0,446,0,0,cellular,2,first,159,1,-1,0,unknown,0
48,workforce,married,secondary,0,1555,0,0,cellular,2,first,121,1,-1,0,unknown,0
50,manager,married,secondary,0,-185,0,0,cellular,2,first,97,1,-1,0,unknown,0
48,workforce,single,secondary,0,-269,0,0,cellular,2,first,167,1,263,3,other,0
46,workforce,divorced,secondary,0,-179,0,0,cellular,2,first,151,1,214,2,failure,0
53,manager,married,secondary,0,-264,0,1,cellular,2,first,150,1,-1,0,unknown,0
62,nonworker,married,secondary,0,1495,0,0,cellular,2,first,265,1,-1,0,unknown,1
40,manager,married,tertiary,0,572,0,0,cellular,2,first,133,3,5,2,other,0
47,workforce,divorced,secondary,0,129,0,0,cellular,2,first,110,2,222,2,failure,0
36,workforce,married,secondary,0,812,1,1,cellular,2,first,138,2,-1,0,unknown,0
29,workforce,single,tertiary,0,2325,0,0,cellular,2,first,125,1,-1,0,unknown,1
37,workforce,single,secondary,0,21,1,0,cellular,2,first,96,1,271,2,other,0
39,manager,divorced,secondary,0,7,1,0,cellular,2,first,550,1,-1,0,unknown,0
26,manager,single,tertiary,0,212,0,0,cellular,2,first,62,1,-1,0,unknown,0
38,workforce,married,secondary,0,757,1,0,cellular,2,first,133,1,272,1,failure,0
38,manager,married,tertiary,0,1198,1,0,cellular,2,first,63,1,-1,0,unknown,0
56,workforce,divorced,secondary,0,218,1,0,cellular,2,first,113,2,249,2,failure,0
37,workforce,married,secondary,0,520,1,0,cellular,2,first,54,1,255,2,failure,0
47,manager,single,tertiary,0,86,0,0,cellular,2,first,1086,1,-1,0,unknown,1
31,workforce,single,secondary,0,118,0,0,cellular,2,first,50,1,-1,0,unknown,0
55,nonworker,married,secondary,0,5,0,0,cellular,2,first,269,1,206,2,failure,0
36,manager,married,secondary,0,-206,1,0,cellular,2,first,122,1,-1,0,unknown,0
50,nonworker,divorced,unknown,0,1088,0,0,cellular,2,first,749,1,-1,0,unknown,1
45,manager,married,secondary,0,1097,1,1,cellular,2,first,174,1,208,1,failure,0
39,workforce,married,unknown,0,0,0,0,cellular,2,first,731,1,193,3,failure,0
40,manager,married,secondary,0,5,0,0,cellular,2,first,174,1,-1,0,unknown,0
55,manager,divorced,tertiary,0,347,1,0,cellular,2,first,115,1,-1,0,unknown,0
42,manager,divorced,secondary,0,814,1,0,cellular,2,first,326,5,-1,0,unknown,0
52,workforce,married,secondary,0,279,0,1,cellular,2,first,72,1,203,3,failure,0
36,workforce,single,primary,0,367,0,0,cellular,2,first,217,1,221,1,failure,0
34,manager,married,secondary,0,0,0,0,cellular,2,first,270,1,-1,0,unknown,0
28,manager,single,secondary,0,53,0,0,cellular,2,first,67,1,-1,0,unknown,0
39,workforce,single,tertiary,0,1222,1,0,cellular,2,first,251,1,242,2,failure,0
59,nonworker,married,primary,0,866,0,1,cellular,2,first,88,1,208,1,other,0
41,workforce,divorced,secondary,0,0,1,0,cellular,2,first,20,1,-1,0,unknown,0
44,nonworker,married,secondary,0,0,1,0,cellular,2,first,699,1,272,1,failure,1
44,workforce,married,secondary,0,-1317,1,0,cellular,2,first,371,1,-1,0,unknown,0
40,workforce,married,secondary,0,0,1,1,cellular,2,first,226,2,-1,0,unknown,0
56,nonworker,married,secondary,0,0,0,0,telephone,2,first,492,1,-1,0,unknown,1
53,independent,married,tertiary,0,451,1,0,cellular,2,first,125,1,249,2,failure,0
32,manager,married,tertiary,0,1852,0,0,cellular,2,first,175,2,-1,0,unknown,0
26,workforce,single,secondary,0,3244,0,0,cellular,2,first,141,1,5,1,failure,0
51,workforce,married,secondary,0,1490,1,0,cellular,2,first,177,1,199,2,failure,0
43,workforce,married,secondary,0,576,0,0,cellular,2,first,229,1,-1,0,unknown,0
50,workforce,married,secondary,0,545,0,0,cellular,2,first,72,1,-1,0,unknown,0
49,independent,married,secondary,0,289,1,0,cellular,2,first,243,1,-1,0,unknown,0
47,manager,divorced,secondary,0,207,1,0,cellular,2,first,244,1,271,4,failure,0
32,manager,divorced,secondary,0,714,0,0,cellular,2,first,221,1,-1,0,unknown,0
37,workforce,divorced,secondary,0,490,1,0,cellular,2,first,73,1,-1,0,unknown,0
58,nonworker,married,unknown,0,662,1,0,cellular,2,first,389,1,-1,0,unknown,0
53,workforce,married,secondary,0,1563,1,0,cellular,2,first,124,2,5,1,other,0
35,workforce,married,secondary,0,1,0,0,cellular,2,first,215,2,-1,0,unknown,0
55,manager,divorced,tertiary,0,-207,0,0,cellular,2,first,211,1,-1,0,unknown,0
49,workforce,single,secondary,0,-367,1,0,cellular,2,first,98,1,207,1,failure,0
37,workforce,single,secondary,0,194,1,0,cellular,2,first,144,1,-1,0,unknown,0
57,nonworker,married,primary,0,5126,1,0,cellular,2,first,113,2,-1,0,unknown,0
60,workforce,married,secondary,0,216,1,1,cellular,2,first,214,1,-1,0,unknown,0
37,manager,divorced,secondary,0,506,1,0,cellular,2,first,446,2,273,1,failure,0
51,workforce,divorced,tertiary,0,3962,1,0,cellular,2,first,267,1,-1,0,unknown,0
36,manager,single,secondary,0,-207,0,0,cellular,2,first,83,1,-1,0,unknown,0
39,workforce,married,secondary,0,186,0,0,cellular,2,first,171,1,-1,0,unknown,0
42,workforce,married,primary,0,199,1,0,cellular,2,first,272,1,-1,0,unknown,0
36,manager,married,secondary,0,854,1,0,cellular,2,first,130,1,-1,0,unknown,0
38,manager,married,tertiary,0,106,0,0,cellular,2,first,124,1,-1,0,unknown,0
31,workforce,single,secondary,1,25,0,0,cellular,2,first,381,1,-1,0,unknown,0
39,nonworker,single,tertiary,0,2103,0,0,cellular,2,first,588,1,-1,0,unknown,1
56,manager,married,tertiary,0,363,0,0,cellular,2,first,49,1,-1,0,unknown,0
35,workforce,single,secondary,0,278,0,0,cellular,2,first,60,1,-1,0,unknown,0
47,manager,married,secondary,0,2152,0,0,cellular,2,first,138,1,-1,0,unknown,0
38,workforce,married,secondary,0,-301,0,1,cellular,2,first,182,1,-1,0,unknown,0
43,independent,married,primary,0,629,1,0,cellular,2,first,70,3,265,4,other,0
39,workforce,married,secondary,0,1044,1,0,cellular,2,first,158,1,-1,0,unknown,0
40,workforce,married,secondary,0,123,1,0,cellular,2,first,247,1,241,3,failure,0
45,independent,married,tertiary,0,430,1,0,cellular,2,first,221,1,206,2,failure,0
48,workforce,married,secondary,0,578,1,0,cellular,2,first,70,1,250,1,failure,0
42,independent,married,secondary,0,46,0,0,cellular,2,first,1013,1,-1,0,unknown,0
54,workforce,married,secondary,0,306,0,0,cellular,2,first,107,1,-1,0,unknown,0
59,nonworker,single,secondary,0,2,0,0,telephone,2,first,935,1,-1,0,unknown,1
45,nonworker,divorced,primary,0,221,0,0,cellular,2,first,93,1,235,1,failure,0
58,workforce,divorced,secondary,0,1103,1,0,cellular,2,first,226,1,202,4,failure,0
47,workforce,married,secondary,0,332,1,0,cellular,2,first,276,1,269,1,success,0
60,workforce,married,secondary,0,358,0,0,cellular,2,first,95,1,216,2,failure,0
30,manager,married,secondary,0,503,1,0,cellular,2,first,96,1,-1,0,unknown,0
35,workforce,divorced,secondary,0,2823,1,0,cellular,2,first,229,1,-1,0,unknown,0
40,nonworker,single,tertiary,0,97,1,1,cellular,2,first,73,1,252,1,failure,0
48,workforce,married,unknown,0,439,1,0,cellular,2,first,212,1,249,2,other,0
36,workforce,divorced,secondary,0,-94,1,0,cellular,2,first,185,1,252,2,failure,0
31,nonworker,divorced,tertiary,0,256,1,0,cellular,2,first,264,1,201,2,success,0
54,workforce,married,secondary,0,514,1,0,cellular,2,first,109,1,186,3,failure,0
49,workforce,married,primary,0,0,1,0,cellular,2,first,210,1,-1,0,unknown,0
46,manager,divorced,secondary,0,0,1,0,cellular,2,first,149,1,-1,0,unknown,0
40,nonworker,divorced,secondary,0,507,1,0,cellular,2,first,134,1,266,7,failure,0
30,manager,single,tertiary,0,604,0,1,cellular,2,first,475,1,-1,0,unknown,0
39,workforce,single,secondary,0,614,1,0,cellular,2,first,166,1,258,1,failure,0
31,workforce,single,secondary,0,44,0,0,cellular,2,first,200,5,175,2,failure,0
34,workforce,single,secondary,0,186,0,0,cellular,2,first,342,1,-1,0,unknown,0
31,workforce,single,secondary,0,469,0,1,cellular,2,first,111,1,-1,0,unknown,0
28,nonworker,single,secondary,0,330,0,0,telephone,2,first,197,1,-1,0,unknown,0
58,nonworker,married,secondary,0,195,0,0,cellular,2,first,41,1,-1,0,unknown,0
32,workforce,married,secondary,0,289,1,0,cellular,2,first,63,1,257,2,failure,0
41,manager,married,tertiary,0,108,1,0,cellular,2,first,210,1,-1,0,unknown,0
47,independent,married,secondary,0,583,1,0,cellular,2,first,495,1,258,2,failure,0
58,manager,divorced,secondary,0,0,1,0,cellular,2,first,244,1,229,5,other,0
31,manager,married,tertiary,0,197,1,0,cellular,2,first,105,1,-1,0,unknown,0
37,independent,single,secondary,0,349,1,1,cellular,2,first,165,1,-1,0,unknown,0
43,manager,divorced,secondary,0,51,0,0,cellular,2,first,430,1,-1,0,unknown,1
34,workforce,married,secondary,0,-271,1,1,cellular,2,first,90,1,252,2,failure,0
38,workforce,married,secondary,0,304,0,1,cellular,2,first,238,1,214,1,failure,0
38,workforce,married,tertiary,0,447,1,0,cellular,2,first,224,1,269,1,failure,0
37,workforce,married,primary,0,708,1,0,telephone,2,first,51,1,-1,0,unknown,0
40,nonworker,married,primary,0,407,1,0,cellular,2,first,200,1,271,1,failure,0
28,manager,single,tertiary,0,33,0,0,cellular,2,first,271,7,-1,0,unknown,0
56,workforce,married,secondary,0,778,0,0,cellular,2,first,315,2,208,1,failure,0
36,nonworker,married,secondary,0,533,1,0,cellular,2,first,619,1,272,1,failure,0
60,manager,married,tertiary,0,553,1,0,cellular,2,first,343,1,210,3,success,0
36,manager,married,tertiary,0,763,0,0,cellular,2,first,50,1,-1,0,unknown,0
56,workforce,married,secondary,0,659,1,0,cellular,2,first,148,1,188,3,failure,0
37,workforce,single,secondary,0,174,1,0,cellular,2,first,134,1,271,2,failure,0
36,workforce,single,secondary,0,210,0,0,cellular,2,first,65,1,-1,0,unknown,0
38,manager,married,secondary,0,-500,0,1,cellular,2,first,67,1,195,5,other,0
48,workforce,married,secondary,0,74,0,0,cellular,2,first,201,1,-1,0,unknown,0
53,manager,married,secondary,0,478,1,0,cellular,2,first,66,1,264,2,failure,0
38,workforce,married,secondary,0,10,0,0,cellular,2,first,86,1,161,5,other,0
27,workforce,married,primary,0,921,0,0,cellular,2,first,141,1,-1,0,unknown,0
27,workforce,married,tertiary,0,10451,1,0,cellular,2,first,45,1,-1,0,unknown,0
46,independent,married,primary,0,0,0,0,cellular,2,first,64,1,-1,0,unknown,0
45,workforce,married,secondary,0,-75,1,0,cellular,2,first,134,1,252,1,failure,0
46,workforce,married,primary,0,1941,1,0,cellular,2,first,90,1,-1,0,unknown,0
48,workforce,married,secondary,0,244,1,1,cellular,2,first,212,1,-1,0,unknown,0
30,manager,single,secondary,0,585,0,1,cellular,2,first,7,6,-1,0,unknown,0
40,workforce,married,secondary,0,746,1,1,cellular,2,first,241,1,262,3,other,0
60,manager,married,primary,0,92,0,0,telephone,2,first,447,1,-1,0,unknown,0
32,workforce,single,secondary,0,6857,0,0,cellular,2,first,216,1,-1,0,unknown,0
48,workforce,married,secondary,0,51,1,1,cellular,2,first,90,1,262,1,failure,0
58,manager,married,secondary,0,580,0,1,telephone,2,first,161,3,5,3,other,0
45,workforce,married,secondary,0,1818,0,0,cellular,2,first,197,1,241,2,other,0
